Unnamed: 0,tweet_id,user,tweet,s,v,p,time,sentiment clause,chinese frame net,sentiment,sentiment cause,frame_name,subject sentiment,subject sentiment cause,subject sentiment clause
143,18361,0YU,"在eclipse上做所谓的richclientplatform开发.终于理解到了unixjargon经常提到的kickingadeadwhaledownthebeach.一天到晚做的事情就是刷新,同步workspace里那几百万行代码.草###",0YU,在,eclipse,2011-04-08T08:28:02,-,-,neutral,-,Using,neutral,-,-
144,18361,0YU,"在eclipse上做所谓的richclientplatform开发.终于理解到了unixjargon经常提到的kickingadeadwhaledownthebeach.一天到晚做的事情就是刷新,同步workspace里那几百万行代码.草###",0YU,做,richclientplatform开发,2011-04-08T08:28:02,-,-,neutral,-,Work,neutral,-,-
145,20003,0YU,"@sdelayang心里回[贱货,照镜子看看,你有啥资格在我面前指手画脚的.老娘就是不甩你]手里打[不好意思,这是我的疏忽,我一定尽快解决.regards]全部回复.",0YU,打,"不好意思,这是我的疏忽,我一定尽快解决.regards",2012-08-01T08:10:15,-,-,neutral,-,Sending-Texing,neutral,-,-
146,20003,0YU,"@sdelayang心里回[贱货,照镜子看看,你有啥资格在我面前指手画脚的.老娘就是不甩你]手里打[不好意思,这是我的疏忽,我一定尽快解决.regards]全部回复.",0YU,回复,"不好意思,这是我的疏忽,我一定尽快解决.regards",2012-08-01T08:10:15,-,-,neutral,-,Sending,neutral,-,-
147,31397,0YU,yeah，nokia920直接上fb爽。,0YU,上,fb,2013-08-14T03:17:41,爽,-,positive,上fb,Network,positive,上fb,爽
148,31397,0YU,yeah，nokia920直接上fb爽。,0YU,用,nokia920,2013-08-14T03:17:41,爽,-,positive,,Using,positive,,爽
149,21599,0YU,"才遭遇华为,又被中兴骚扰.我为啥总被流氓公司关注呢?",中兴,骚扰,0YU,2009-11-18T08:08:54,-,-,negative,被中兴骚扰,Hit_target-Attack,negative,被中兴骚扰,-
150,21599,0YU,"才遭遇华为,又被中兴骚扰.我为啥总被流氓公司关注呢?",0YU,遭遇,华为,2009-11-18T08:08:54,-,-,negative,被流氓公司关注,Confronting_problem,negative,被流氓公司关注,-
151,11832,0YU,"哎,该死的SQLJOIN语法,我栽在上面好几次了,还是研究下吧.",0YU,使用,SQLJOIN语法,2009-12-04T14:46:52,-,-,neutral,-,Using,neutral,-,-
152,28794,0YU,芹菜炒猪耳+麻辣豆腐海带结.,0YU,吃,芹菜炒猪耳+麻辣豆腐海带结,2011-04-05T09:22:34,-,-,neutral,-,Ingestion,neutral,-,-
153,21361,0YU,"~现在tor翻墙越来越难了,貌似很多relay都被封了...",0YU,翻墙,,2010-03-24T13:00:57,-,-,neutral,-,Network,neutral,-,-
154,22189,0YU,webQQ长期漏收/发消息让老子很失落......,webQQ,漏,消息,2013-03-28T10:00:20,失落,-,negative,webQQ长期漏收/发消息,Losing,negative,webQQ长期漏收/发消息,失落
155,13893,0YU,"哎,完了,看来我的火红岗哨任务成残念了哈......",0YU,玩,火红岗哨任务,2009-11-07T14:07:50,-,-,neutral,-,Competition-Play,neutral,-,-
156,8390,0YU,"@DaNmarner好久没用C了,但个人觉得不可能啊,只知道structure指针不可能访问所有的structure元素,除非知道structure的所有元素类型.另外指针的+1和数组的+1不是一样的效果么?",0YU,用,C,2011-10-08T05:59:31,-,-,neutral,-,Using,neutral,-,-
157,14698,0YU,升级到debian9.0free命令用了新的算法。可用内存少了好多。心里真不是滋味啊。。。,0YU,升级,debian9.0free,2017-06-19T08:58:00,心里真不是滋味啊,-,negative,内存少了好多,Cause_change_of_position_on_a_scale-Upgrade,negative,内存少了好多,心里真不是滋味啊
158,29587,0YU,"@imcherry巴黎一个人节奏快,两天就可以逛完了,圣心大教堂,凯旋门,协和广场,卢浮宫,老佛爷百货,凡尔赛宫,艾菲尔塔,巴黎圣母院.还有啥可以逛?",0YU,在,巴黎,2014-08-14T02:24:36,-,-,neutral,-,Presence,neutral,-,-
159,4752,0YU,@kcome我怎么看出了奇怪的问题呢?升级软件有4/5的性能提升?这不是新版本的软件做得太好啊.而是老版本的太烂.,0YU,看出,奇怪的问题,2011-12-14T06:18:57,-,-,neutral,-,Becoming_aware,neutral,-,-
160,27161,0YU,"南非世界杯主题曲不眨地,主唱屁股倒是扭得挺烧B的.",0YU,看,南非世界杯主题曲,2010-06-07T11:48:11,-,-,neutral,-,Perception_active-Look,neutral,-,-
161,8594,0YU,oh，yeah。迟到35分钟。,0YU,迟到,35分钟,2013-08-19T01:38:48,-,-,neutral,-,Taking_time-Late,neutral,-,-
162,29553,0YU,"盗梦空间,看了两遍.应了句老话,太认真就输了.",0YU,看,盗梦空间,2010-12-18T14:49:47,-,-,neutral,-,Perception_active-Look,neutral,-,-
163,10658,0YU,"悲剧,win8的金鱼桌面分辨率太小啊.1920*1080p下面显示那个渣啊...",0YU,使用,win8的金鱼桌面,2012-03-01T06:23:43,悲剧,Catastrophe,negative,win8的金鱼桌面分辨率太小,Using,negative,win8的金鱼桌面分辨率太小,悲剧
164,21504,0YU,@kaola用官方版本的电骡(emule)直接无视了.,0YU,用,官方版本的电骡(emule),2010-06-15T09:36:29,-,-,neutral,-,Using,neutral,-,-
165,15707,0YU,"同样用tor,twitter比facebook慢很多,facebook流量应该更大才对.只能理解为twitter性能有问题.",0YU,用,tor,2011-05-10T12:14:13,-,-,neutral,-,Using,neutral,-,-
166,12136,0YU,"fuckyouassGFW,洗了睡了,88.",0YU,洗,,2011-09-21T14:02:30,-,-,negative,fuckyouassGFW,Grooming,negative,fuckyouassGFW,-
167,12136,0YU,"fuckyouassGFW,洗了睡了,88.",0YU,睡,,2011-09-21T14:02:30,-,-,negative,fuckyouassGFW,Sleep,negative,fuckyouassGFW,-
168,28059,0YU,"Microsoft的skydrive真心好用,比国产的神马115,网易网盘好哪里去了.国产的全部都是渣啊,无一例外.",0YU,用,Microsoft的skydrive,2012-09-18T09:48:01,-,-,neutral,-,Using,neutral,-,-
169,19989,0YU,"发现个牛叉的firefox插件,可以让firefox支持vim的快捷操作,爽!!#Vimperator",0YU,发现,牛叉的firefox插件,2011-07-30T13:20:40,爽,-,positive,发现个牛叉的firefox插件,Becoming_aware,positive,发现个牛叉的firefox插件,爽
170,11295,0YU,豆皮,0YU,吃,豆皮,2016-02-20T10:45:44,-,-,neutral,-,Ingestion,neutral,-,-
171,6454,0YU,@sdelayang张江穿西装的真的不多啊.大多数是灰头土脸的便装工程师了.,0YU,在,张江,2011-11-28T05:46:36,-,-,neutral,-,Presence,neutral,-,-
172,22329,0YU,"吃,吃,吃...",0YU,吃,,2010-05-04T04:21:51,-,-,neutral,-,Ingestion,neutral,-,-
173,15254,0YU,"@owlsky嗯,我是vista加虚拟机跑debian的,现在中文输入法成残念了哈,不知道是不是xserver的问题.",0YU,使用,vista,2009-11-08T13:03:38,-,-,neutral,-,Using,neutral,-,-
174,15254,0YU,"@owlsky嗯,我是vista加虚拟机跑debian的,现在中文输入法成残念了哈,不知道是不是xserver的问题.",0YU,使用,虚拟机,2009-11-08T13:03:38,-,-,neutral,-,Using,neutral,-,-
175,15254,0YU,"@owlsky嗯,我是vista加虚拟机跑debian的,现在中文输入法成残念了哈,不知道是不是xserver的问题.",0YU,跑,debian,2009-11-08T13:03:38,-,-,neutral,-,Using-Complie,neutral,-,-
176,26951,0YU,"@sdelayang我们公司孕妇超级多,到处都是.那是好还是不好呢?",0YU,看見,孕妇超级多,2009-12-03T05:39:09,-,-,neutral,-,Perception_active-Look,neutral,-,-
177,26951,0YU,"@sdelayang我们公司孕妇超级多,到处都是.那是好还是不好呢?",0YU,在,公司,2009-12-03T05:39:09,-,-,neutral,-,Presence,neutral,-,-
178,30644,0YU,totalimmersion--游泳去喽...,0YU,看,totalimmersion,2011-07-23T09:14:45,-,-,neutral,-,Reading,neutral,-,-
179,13147,0YU,"哎,杯具了,tor越来越难上去了.",0YU,使用,tor,2010-05-13T12:11:51,杯具,,negative,tor越来越难上去,Using,negative,tor越来越难上去,杯具
180,13663,0YU,go!去吃肯德基所谓的麻婆饭.,0YU,去,肯德基,2010-07-22T05:41:07,-,-,neutral,-,Motion,neutral,-,-
181,13663,0YU,go!去吃肯德基所谓的麻婆饭.,0YU,吃,麻婆饭,2010-07-22T05:41:07,-,-,neutral,-,Ingestion,neutral,-,-
182,8802,0YU,"下了个港版的龙珠,才看第一集就发现小时候看的海南版其是河蟹版的.现在重新温习那些经典漫画不但不觉得乏味反而有新的惊喜!谁说被河蟹不是好事情呢?",0YU,下,港版的龙珠,2010-10-09T15:21:49,-,-,neutral,,Getting,neutral,,-
183,8802,0YU,"下了个港版的龙珠,才看第一集就发现小时候看的海南版其是河蟹版的.现在重新温习那些经典漫画不但不觉得乏味反而有新的惊喜!谁说被河蟹不是好事情呢?",0YU,看,第一集,2010-10-09T15:21:49,-,-,neutral,,Perception_active-Look,neutral,,-
184,8802,0YU,"下了个港版的龙珠,才看第一集就发现小时候看的海南版其是河蟹版的.现在重新温习那些经典漫画不但不觉得乏味反而有新的惊喜!谁说被河蟹不是好事情呢?",0YU,看,海南版,2010-10-09T15:21:49,-,-,neutral,,Perception_active-Look,neutral,,-
185,8802,0YU,"下了个港版的龙珠,才看第一集就发现小时候看的海南版其是河蟹版的.现在重新温习那些经典漫画不但不觉得乏味反而有新的惊喜!谁说被河蟹不是好事情呢?",0YU,温习,那些经典漫画,2010-10-09T15:21:49,惊喜,,positive,有新的惊喜,Perception_active-Look,positive,有新的惊喜,惊喜
186,8802,0YU,"下了个港版的龙珠,才看第一集就发现小时候看的海南版其是河蟹版的.现在重新温习那些经典漫画不但不觉得乏味反而有新的惊喜!谁说被河蟹不是好事情呢?",0YU,发现,小时候看的海南版其是河蟹版的,2010-10-09T15:21:49,-,-,neutral,,Becoming_aware,neutral,,-
187,8888,0YU,"感觉母巢之战的剧情比自由之翼长多了,一周才第二关,还有4关呢....#星际2母巢之战mod",0YU,玩,自由之翼,2013-04-13T15:33:38,-,-,neutral,-,Competition-Play,neutral,-,-
188,8888,0YU,"感觉母巢之战的剧情比自由之翼长多了,一周才第二关,还有4关呢....#星际2母巢之战mod",0YU,玩,母巢之战,2013-04-13T15:33:38,-,-,neutral,-,Competition-Play,neutral,-,-
189,13383,0YU,我操他妈尹蔚民全家九族都断子绝孙生孩子没asshole的.老子发的信居然不回......sonofamotherduck!!!!!,尹蔚民,不回,信,2009-11-05T03:34:57,-,-,negative,老子发的信居然不回.,Agree_or_refuse_to_act-Refuse,neutral,,
190,18931,0YU,"尼玛,emacs居然还有个Semanticmode,貌似比vim功能多.好吧,收回上条推....",0YU,收回,上条推,2012-03-19T08:16:16,-,-,neutral,-,Removing,neutral,-,-
191,27101,0YU,"用foxspider抓到疼逊2010年注册的营业执照上面,注册资本一栏赫然写着:2千万rmb.",0YU,用,foxspider,2011-05-20T07:01:57,-,-,neutral,-,Using,neutral,-,-
192,27101,0YU,"用foxspider抓到疼逊2010年注册的营业执照上面,注册资本一栏赫然写着:2千万rmb.",0YU,抓到,疼逊2010年注册的营业执照,2011-05-20T07:01:57,-,-,neutral,-,Getting,neutral,-,-
193,27335,0YU,google搜emacs，第一条居然是vim的广告“Emacs-Escape-Meta-Alt-Ctrl-Shift-Ughhh..”笑死了。这是神马情况？google也搞竞价排名了。,0YU,搜,emacs,2012-03-04T12:12:37,-,-,neutral,-,Scrutiny,neutral,-,-
194,27335,0YU,google搜emacs，第一条居然是vim的广告“Emacs-Escape-Meta-Alt-Ctrl-Shift-Ughhh..”笑死了。这是神马情况？google也搞竞价排名了。,0YU,用,google,2012-03-04T12:12:37,-,-,neutral,-,Using,neutral,-,-
195,11199,0YU,@DaNmarner原来pacman是个packagemanager.我无知的用aptitude下载了个pacman的游戏......囧,0YU,用,aptitude,2012-04-12T06:01:35,囧,-,negative,用aptitude下载了个pacman的游戏,Using,negative,用aptitude下载了个pacman的游戏,囧
196,11199,0YU,@DaNmarner原来pacman是个packagemanager.我无知的用aptitude下载了个pacman的游戏......囧,0YU,下载,pacman的游戏,2012-04-12T06:01:35,囧,-,negative,,Getting,negative,,囧
197,13469,0YU,@四川北路桥上~~~~吹风。,0YU,@,四川北路桥上,2013-09-15T12:30:48,-,-,neutral,-,Presence,neutral,-,-
198,7262,0YU,咬~~,0YU,咬,,2013-04-19T05:23:32,-,-,neutral,-,Body_movement,neutral,-,-
199,20474,0YU,测试不成功．,0YU,测试,,2011-10-12T09:48:02,-,-,neutral,-,Trying_out,neutral,-,-
200,24986,0YU,今天迟到40分钟还多.破个人记录了有木有.....,0YU,迟到,,2013-03-06T02:11:04,-,-,neutral,-,Taking_time-Late,neutral,-,-
201,6853,0YU,测试,0YU,测试,,2011-08-17T09:53:44,-,-,neutral,-,Trying_out,neutral,-,-
202,18921,0YU,@imcherry我去年11月去了直接买是啥情况?,0YU,去,,2014-08-14T09:31:14,-,-,neutral,-,Motion,neutral,-,-
203,18921,0YU,@imcherry我去年11月去了直接买是啥情况?,0YU,买,,2014-08-14T09:31:14,-,-,neutral,-,Commerce_buy,neutral,-,-
204,8509,0YU,"硬着头皮也得把theartofunixprogramming看完哈,就当作学e文吧.",0YU,看,theartofunixprogramming,2009-11-10T09:04:13,-,-,neutral,-,Reading,neutral,-,-
205,17148,0YU,"@Dylens在德企打工,天天调试着复杂得一塌糊涂的客户端程序的苦逼程序员,看了你的推.真想摔键盘啊.",0YU,调试,客户端程序,2011-11-16T07:55:06,-,-,neutral,,Trying_out,neutral,,-
206,17148,0YU,"@Dylens在德企打工,天天调试着复杂得一塌糊涂的客户端程序的苦逼程序员,看了你的推.真想摔键盘啊.",0YU,打工,,2011-11-16T07:55:06,-,-,neutral,,Work,neutral,,-
207,17148,0YU,"@Dylens在德企打工,天天调试着复杂得一塌糊涂的客户端程序的苦逼程序员,看了你的推.真想摔键盘啊.",0YU,在,德企,2011-11-16T07:55:06,-,-,neutral,,Presence,neutral,,-
208,17148,0YU,"@Dylens在德企打工,天天调试着复杂得一塌糊涂的客户端程序的苦逼程序员,看了你的推.真想摔键盘啊.",0YU,看,推,2011-11-16T07:55:06,-,-,negative,看了你的推,Perception_active-Look,negative,看了你的推,-
209,14791,0YU,我的电骡为啥变成lowID了?为啥变成lowID了???,我的电骡,变成,lowID,2010-02-23T14:47:16,-,-,neutral,-,Cause_change,neutral,-,-
210,13641,0YU,"马勒个B,翻个墙好难啊.....",0YU,翻,,2012-10-27T12:08:24,-,-,negative,翻个墙好难,Network,negative,翻个墙好难,-
211,29534,0YU,"d-link的国服打不开了,gfw你妈逼断子绝孙.",0YU,用,d-link的国服,2012-10-17T12:07:50,-,-,negative,d-link的国服打不开了,Using,negative,d-link的国服打不开了,-
212,28689,0YU,用了Shadowsocks，满血复活。。fuckgfw。。。,0YU,用,Shadowsocks,2015-05-10T09:27:48,-,-,neutral,-,Using,neutral,-,-
213,31334,0YU,"嗯,找到个不错的dd,mozilla的developmentdoc想了解浏览器的必须技能?",0YU,找到,mozilla的developmentdoc,2009-10-28T13:13:52,-,-,neutral,-,Seeking,neutral,-,-
214,17238,0YU,"来上海四年,终于办了张交通卡.",0YU,来,上海,2010-01-07T12:52:29,-,-,neutral,-,Motion,neutral,-,-
215,17238,0YU,"来上海四年,终于办了张交通卡.",0YU,办,交通卡,2010-01-07T12:52:29,-,-,neutral,-,Commerce_buy,neutral,-,-
216,19470,0YU,"买菜,烧饭....",0YU,买,菜,2011-04-04T09:28:14,-,-,neutral,-,Commerce_buy,neutral,-,-
217,19470,0YU,"买菜,烧饭....",0YU,烧,饭,2011-04-04T09:28:14,-,-,neutral,-,Cooking_creation,neutral,-,-
218,29056,0YU,这个没有任何电脑特效的广告NG了超过600次，最终美女成功完成这不可能的任务后她开心到当场暴走！,0YU,看,没有任何电脑特效的广告,2015-05-11T09:06:37,-,-,neutral,,Perception_active-Look,neutral,,-
219,29056,0YU,这个没有任何电脑特效的广告NG了超过600次，最终美女成功完成这不可能的任务后她开心到当场暴走！,美女,完成,不可能的任务,2015-05-11T09:06:37,,,neutral,,Activity_finish,positive,美女成功完成这不可能的任务,开心
220,29056,0YU,这个没有任何电脑特效的广告NG了超过600次，最终美女成功完成这不可能的任务后她开心到当场暴走！,美女,暴走,,2015-05-11T09:06:37,-,-,neutral,,Body_movement,positive,,开心
221,8359,0YU,继续看电骡下的SLAMDUNK,0YU,看,SLAMDUNK,2011-02-26T02:47:12,-,-,neutral,-,Perception_active-Look,neutral,-,-
222,8359,0YU,继续看电骡下的SLAMDUNK,0YU,下,SLAMDUNK,2011-02-26T02:47:12,-,-,neutral,-,Getting,neutral,-,-
223,8359,0YU,继续看电骡下的SLAMDUNK,0YU,用,电骡,2011-02-26T02:47:12,-,-,neutral,-,Using,neutral,-,-
224,12103,0YU,"@DaNmarner初中就编程了?哎,,,本人感觉饭碗岌岌可危啊.不过我后来又仔细看了看,那个object做第一个成员还是必须的.这样object.cc里面那些方法才可以用.",0YU,看,,2011-10-08T14:41:37,-,-,neutral,-,Perception_active-Look,neutral,-,-
225,10335,0YU,"gmail两天共计收到72封垃圾邮件,全是推销春药和卖春的.什么情况.",0YU,收到,垃圾邮件,2012-06-11T01:29:40,-,-,neutral,-,Getting,neutral,-,-
226,6126,0YU,@orangedellU2312HM四角全漏看到这条推心里平静点.....,0YU,看到,这条推,2013-04-11T15:17:22,-,-,neutral,-,Perception_active-Look,neutral,-,-
227,27327,0YU,Kfc人真多,0YU,在,Kfc,2013-08-14T04:42:20,-,-,neutral,-,Presence,neutral,-,-
228,19520,0YU,美服连不上了...,0YU,使用,美服,2014-08-24T07:54:25,-,-,neutral,-,Using,neutral,-,-
229,25699,0YU,4g流量没法上VPN，貌似移动防火墙作祟……,0YU,用,4g,2015-10-27T04:16:41,-,-,neutral,-,Using,neutral,-,-
230,6713,0YU,"@watchpig多谢你的白菜了,不过我现在都还没收到呢.延时也太长了吧?",watchpig,给,白菜,2009-11-12T10:49:04,-,-,neutral,-,Giving,neutral,,
231,14511,0YU,"哎,错把鱼腥草当作驴花苔子了哈.太难吃了.太难吃了......上海没有驴花台子卖哦.",0YU,在,上海,2009-11-19T12:21:30,-,-,neutral,-,Presence,neutral,-,-
232,14511,0YU,"哎,错把鱼腥草当作驴花苔子了哈.太难吃了.太难吃了......上海没有驴花台子卖哦.",0YU,吃,鱼腥草,2009-11-19T12:21:30,-,-,negative,太难吃了,Ingestion,negative,太难吃了,-
233,6182,0YU,上推下推睡午觉....,0YU,睡午觉,,2010-07-29T05:43:33,-,-,neutral,-,Sleep,neutral,-,-
234,15577,0YU,"天堂电影院打个7分吧,对文艺片实在是没感觉啊.",0YU,打,7分,2009-12-25T15:01:12,-,-,neutral,-,Judgment-Negative,neutral,-,-
235,15577,0YU,"天堂电影院打个7分吧,对文艺片实在是没感觉啊.",0YU,看,天堂电影院,2009-12-25T15:01:12,-,-,neutral,-,Perception_active-Look,neutral,-,-
236,22400,0YU,"看到用猫做头像的,忍不住就要fo一把,奇怪的条件反射.",0YU,看到,用猫做头像的,2010-04-20T12:38:11,-,-,neutral,-,Perception_active-Look,neutral,-,-
237,22400,0YU,"看到用猫做头像的,忍不住就要fo一把,奇怪的条件反射.",0YU,fo,用猫做头像的,2010-04-20T12:38:11,-,-,neutral,-,Preference,neutral,-,-
238,7638,0YU,"肯德基的新盒饭,还可以,有点辣味...",0YU,吃,肯德基的新盒饭,2011-10-07T07:59:56,-,-,neutral,-,Ingestion,neutral,-,-
239,13789,0YU,"不管别人吵啥,我继续烧我的丝瓜蛋汤.....",0YU,烧,丝瓜蛋汤,2010-10-08T09:48:52,-,-,neutral,-,Cooking_creation,neutral,-,-
240,22386,0YU,"刷刷,原来是我自己网络抽风了.",网络,抽风,,2011-10-02T01:51:28,-,-,neutral,-,Being_in_operation-Not_operational,neutral,-,-
241,18839,0YU,"helloeveryone,测试网络...",0YU,测试,网络,2015-07-08T08:53:55,-,-,neutral,-,Trying_out,neutral,-,-
242,20218,0YU,测试ipv6，翻墙。,0YU,翻墙,,2012-03-26T14:04:37,-,-,neutral,-,Network,neutral,-,-
243,20218,0YU,测试ipv6，翻墙。,0YU,测试,ipv6,2012-03-26T14:04:37,-,-,neutral,-,Trying_out,neutral,-,-
244,5674,0YU,"妈的,35度了.这是上海么.",0YU,在,上海,2012-07-01T07:33:18,-,-,negative,35度,Presence,negative,35度,-
245,5258,0YU,google在武汉打不开??杯具了.....,0YU,用,google,2010-02-11T03:23:05,杯具,-,negative,google在武汉打不开,Network,negative,google在武汉打不开,杯具
246,5258,0YU,google在武汉打不开??杯具了.....,0YU,在,武汉,2010-02-11T03:23:05,杯具,-,negative,,Presence,negative,,杯具
247,5435,0YU,@LibertyCN请教部署php后InternalServerError是什么原因?,0YU,遇到,InternalServerError,2014-10-06T04:26:26,-,,neutral,,Confronting_problem,neutral,,-
248,5435,0YU,@LibertyCN请教部署php后InternalServerError是什么原因?,0YU,部署,php,2014-10-06T04:26:26,-,,neutral,,Arranging-Set_out,neutral,,-
249,29276,0YU,"nmb,gfw,我用tor操你了.fuck....",0YU,用,tor,2014-06-06T14:39:49,-,,neutral,,Using,neutral,,-
